날짜,발전기ID,운영상태,가동상태,최근점검일,다음점검예정일,발전기나이(년)
2023-11-04,GEN_001,정상운영,운전,2023-11-02,2023-11-22,2
2023-11-04,GEN_002,정상운영,운전,2023-10-07,2023-11-28,6
2023-11-04,GEN_003,정상운영,운전,2023-11-03,2023-11-26,5
2023-11-04,GEN_004,정비중,운전,2023-10-23,2023-11-30,7
2023-11-04,GEN_005,정상운영,운전,2023-10-27,2023-11-14,13
2023-11-04,GEN_006,정상운영,운전,2023-10-29,2023-12-02,14
2023-11-04,GEN_007,고장,운전,2023-10-27,2023-12-02,7
2023-11-04,GEN_008,정상운영,운전,2023-10-09,2023-11-30,13
2023-11-04,GEN_009,정비중,운전,2023-10-28,2023-11-21,6
2023-11-04,GEN_010,정상운영,운전,2023-10-09,2023-11-26,6
2023-11-05,GEN_001,정비중,운전,2023-10-14,2023-11-23,2
2023-11-05,GEN_002,정상운영,운전,2023-10-09,2023-11-27,9
2023-11-05,GEN_003,정상운영,운전,2023-10-08,2023-11-17,8
2023-11-05,GEN_004,정상운영,정지,2023-10-14,2023-11-27,8
2023-11-05,GEN_005,정비중,운전,2023-10-10,2023-11-30,12
2023-11-05,GEN_006,정비중,운전,2023-10-28,2023-11-30,8
2023-11-05,GEN_007,정상운영,운전,2023-10-17,2023-11-24,9
2023-11-05,GEN_008,정상운영,운전,2023-10-18,2023-11-17,3
2023-11-05,GEN_009,정상운영,운전,2023-10-15,2023-11-29,10
2023-11-05,GEN_010,정상운영,운전,2023-10-27,2023-11-21,13
2023-11-06,GEN_001,정상운영,운전,2023-10-09,2023-11-25,5
2023-11-06,GEN_002,정상운영,정지,2023-10-29,2023-12-01,11
2023-11-06,GEN_003,정상운영,운전,2023-10-14,2023-11-30,12
2023-11-06,GEN_004,정상운영,정지,2023-10-31,2023-11-30,13
2023-11-06,GEN_005,정상운영,운전,2023-11-02,2023-11-29,13
2023-11-06,GEN_006,정상운영,운전,2023-11-01,2023-11-24,6
2023-11-06,GEN_007,점검중,운전,2023-10-17,2023-11-28,13
2023-11-06,GEN_008,정상운영,운전,2023-10-12,2023-11-26,4
2023-11-06,GEN_009,정비중,운전,2023-10-28,2023-11-21,9
2023-11-06,GEN_010,정상운영,대기,2023-10-30,2023-11-29,4
2023-11-07,GEN_001,정비중,운전,2023-10-29,2023-12-01,4
2023-11-07,GEN_002,고장,운전,2023-11-04,2023-11-28,13
2023-11-07,GEN_003,고장,운전,2023-11-02,2023-12-04,10
2023-11-07,GEN_004,정상운영,운전,2023-10-13,2023-12-04,6
2023-11-07,GEN_005,정상운영,운전,2023-10-12,2023-11-27,11
2023-11-07,GEN_006,정상운영,운전,2023-11-03,2023-12-02,5
2023-11-07,GEN_007,정상운영,운전,2023-10-17,2023-11-22,8
2023-11-07,GEN_008,정상운영,운전,2023-10-23,2023-11-18,8
2023-11-07,GEN_009,정상운영,운전,2023-10-15,2023-11-27,6
2023-11-07,GEN_010,정상운영,정지,2023-10-24,2023-11-24,8
2023-11-08,GEN_001,정상운영,정지,2023-10-15,2023-11-27,10
2023-11-08,GEN_002,정상운영,운전,2023-10-13,2023-12-07,4
2023-11-08,GEN_003,정상운영,운전,2023-10-16,2023-11-23,8
2023-11-08,GEN_004,정상운영,운전,2023-11-06,2023-11-23,9
2023-11-08,GEN_005,정상운영,운전,2023-10-29,2023-11-22,6
2023-11-08,GEN_006,정상운영,정지,2023-11-04,2023-12-07,9
2023-11-08,GEN_007,정상운영,운전,2023-10-21,2023-11-24,2
2023-11-08,GEN_008,고장,정지,2023-11-01,2023-11-21,11
2023-11-08,GEN_009,정상운영,운전,2023-10-16,2023-11-19,6
2023-11-08,GEN_010,정상운영,운전,2023-11-02,2023-12-04,6
2023-11-09,GEN_001,정상운영,운전,2023-10-25,2023-12-02,12
2023-11-09,GEN_002,정상운영,정지,2023-10-17,2023-12-05,4
2023-11-09,GEN_003,정비중,운전,2023-10-27,2023-12-07,3
2023-11-09,GEN_004,정상운영,운전,2023-10-19,2023-12-06,10
2023-11-09,GEN_005,정상운영,정지,2023-10-19,2023-11-22,4
2023-11-09,GEN_006,정비중,운전,2023-10-13,2023-11-28,12
2023-11-09,GEN_007,정비중,정지,2023-11-01,2023-12-01,11
2023-11-09,GEN_008,정상운영,운전,2023-10-25,2023-11-27,4
2023-11-09,GEN_009,정상운영,운전,2023-10-27,2023-12-05,12
2023-11-09,GEN_010,정상운영,운전,2023-11-04,2023-12-05,7
2023-11-10,GEN_001,점검중,정지,2023-10-14,2023-11-22,10
2023-11-10,GEN_002,정상운영,운전,2023-10-21,2023-11-30,8
2023-11-10,GEN_003,정상운영,정지,2023-10-26,2023-12-01,10
2023-11-10,GEN_004,정상운영,운전,2023-11-01,2023-12-08,3
2023-11-10,GEN_005,정상운영,운전,2023-10-17,2023-11-25,8
2023-11-10,GEN_006,정비중,운전,2023-11-04,2023-11-26,5
2023-11-10,GEN_007,정비중,정지,2023-10-28,2023-12-09,7
2023-11-10,GEN_008,정상운영,운전,2023-10-12,2023-11-22,9
2023-11-10,GEN_009,정상운영,운전,2023-10-28,2023-12-09,10
2023-11-10,GEN_010,정상운영,운전,2023-10-29,2023-11-29,12
2023-11-11,GEN_001,정상운영,운전,2023-10-23,2023-12-02,5
2023-11-11,GEN_002,정상운영,운전,2023-11-04,2023-12-03,12
2023-11-11,GEN_003,정상운영,정지,2023-10-21,2023-12-06,3
2023-11-11,GEN_004,정상운영,운전,2023-11-01,2023-11-26,9
2023-11-11,GEN_005,정상운영,운전,2023-10-30,2023-12-06,3
2023-11-11,GEN_006,정상운영,운전,2023-11-05,2023-11-21,2
2023-11-11,GEN_007,정상운영,운전,2023-10-17,2023-12-08,14
2023-11-11,GEN_008,정상운영,운전,2023-10-13,2023-11-21,6
2023-11-11,GEN_009,정상운영,운전,2023-10-17,2023-12-05,5
2023-11-11,GEN_010,정상운영,대기,2023-11-08,2023-12-07,10
2023-11-12,GEN_001,정비중,운전,2023-10-18,2023-12-09,13
2023-11-12,GEN_002,정상운영,운전,2023-10-23,2023-11-24,3
2023-11-12,GEN_003,정상운영,정지,2023-10-15,2023-12-04,8
2023-11-12,GEN_004,정상운영,운전,2023-10-22,2023-12-05,3
2023-11-12,GEN_005,정상운영,운전,2023-11-01,2023-12-09,14
2023-11-12,GEN_006,점검중,운전,2023-10-24,2023-12-11,2
2023-11-12,GEN_007,정상운영,운전,2023-11-10,2023-12-05,14
2023-11-12,GEN_008,정비중,대기,2023-10-27,2023-11-25,2
2023-11-12,GEN_009,정상운영,정지,2023-10-14,2023-11-30,3
2023-11-12,GEN_010,정상운영,운전,2023-10-27,2023-11-24,8
2023-11-13,GEN_001,정비중,운전,2023-10-31,2023-12-01,9
2023-11-13,GEN_002,정상운영,운전,2023-10-21,2023-12-12,2
2023-11-13,GEN_003,정상운영,운전,2023-10-21,2023-12-10,2
2023-11-13,GEN_004,정비중,운전,2023-11-04,2023-12-07,9
2023-11-13,GEN_005,정상운영,정지,2023-10-25,2023-11-29,10
2023-11-13,GEN_006,정상운영,운전,2023-11-07,2023-12-08,9
2023-11-13,GEN_007,점검중,운전,2023-10-15,2023-11-24,5
2023-11-13,GEN_008,정상운영,운전,2023-10-22,2023-12-01,6
2023-11-13,GEN_009,정상운영,운전,2023-10-31,2023-12-07,13
2023-11-13,GEN_010,정비중,운전,2023-11-08,2023-11-30,9
2023-11-14,GEN_001,정상운영,운전,2023-10-28,2023-12-08,5
2023-11-14,GEN_002,점검중,운전,2023-10-27,2023-11-29,14
2023-11-14,GEN_003,정상운영,운전,2023-11-04,2023-11-28,9
2023-11-14,GEN_004,정비중,정지,2023-11-04,2023-12-09,6
2023-11-14,GEN_005,정상운영,정지,2023-10-28,2023-11-30,8
2023-11-14,GEN_006,정상운영,운전,2023-10-17,2023-12-07,12
2023-11-14,GEN_007,점검중,운전,2023-10-24,2023-12-13,14
2023-11-14,GEN_008,고장,운전,2023-11-06,2023-11-25,10
2023-11-14,GEN_009,정상운영,운전,2023-10-29,2023-11-30,2
2023-11-14,GEN_010,정상운영,운전,2023-10-17,2023-11-30,8
2023-11-15,GEN_001,정상운영,운전,2023-11-11,2023-11-27,6
2023-11-15,GEN_002,정비중,운전,2023-11-07,2023-12-01,2
2023-11-15,GEN_003,정상운영,대기,2023-10-19,2023-12-07,11
2023-11-15,GEN_004,정비중,운전,2023-11-08,2023-12-07,13
2023-11-15,GEN_005,정상운영,정지,2023-11-02,2023-11-28,14
2023-11-15,GEN_006,정상운영,대기,2023-10-23,2023-11-28,10
2023-11-15,GEN_007,정상운영,운전,2023-11-09,2023-11-26,14
2023-11-15,GEN_008,정상운영,대기,2023-10-24,2023-12-14,4
2023-11-15,GEN_009,정상운영,운전,2023-11-03,2023-11-25,4
2023-11-15,GEN_010,정상운영,운전,2023-11-08,2023-12-11,4
2023-11-16,GEN_001,정상운영,운전,2023-11-11,2023-12-09,12
2023-11-16,GEN_002,정상운영,운전,2023-10-29,2023-11-30,12
2023-11-16,GEN_003,정상운영,운전,2023-10-27,2023-12-11,5
2023-11-16,GEN_004,정상운영,운전,2023-11-05,2023-12-14,3
2023-11-16,GEN_005,정상운영,운전,2023-11-12,2023-12-10,6
2023-11-16,GEN_006,정상운영,대기,2023-11-12,2023-12-15,5
2023-11-16,GEN_007,정상운영,운전,2023-11-11,2023-12-04,13
2023-11-16,GEN_008,정상운영,운전,2023-11-11,2023-11-28,7
2023-11-16,GEN_009,정상운영,운전,2023-11-13,2023-11-30,3
2023-11-16,GEN_010,정상운영,운전,2023-10-21,2023-12-06,6
2023-11-17,GEN_001,정상운영,운전,2023-10-30,2023-12-05,7
2023-11-17,GEN_002,정상운영,운전,2023-11-11,2023-11-30,13
2023-11-17,GEN_003,정상운영,운전,2023-11-09,2023-11-30,12
2023-11-17,GEN_004,정비중,운전,2023-11-13,2023-11-27,3
2023-11-17,GEN_005,정상운영,운전,2023-10-19,2023-12-12,12
2023-11-17,GEN_006,정상운영,운전,2023-10-27,2023-11-29,3
2023-11-17,GEN_007,정상운영,정지,2023-10-24,2023-12-09,11
2023-11-17,GEN_008,정상운영,운전,2023-10-27,2023-12-15,6
2023-11-17,GEN_009,정상운영,운전,2023-11-08,2023-12-06,2
2023-11-17,GEN_010,정상운영,대기,2023-10-30,2023-12-11,10
2023-11-18,GEN_001,고장,정지,2023-11-17,2023-12-08,3
2023-11-18,GEN_002,점검중,정지,2023-10-27,2023-12-10,12
2023-11-18,GEN_003,정상운영,운전,2023-10-23,2023-12-14,8
2023-11-18,GEN_004,정상운영,운전,2023-10-31,2023-12-13,4
2023-11-18,GEN_005,정상운영,대기,2023-11-16,2023-12-15,14
2023-11-18,GEN_006,정비중,정지,2023-10-20,2023-12-11,8
2023-11-18,GEN_007,정상운영,운전,2023-10-29,2023-12-09,2
2023-11-18,GEN_008,정상운영,운전,2023-11-12,2023-12-07,13
2023-11-18,GEN_009,정상운영,대기,2023-11-04,2023-12-04,8
2023-11-18,GEN_010,정상운영,운전,2023-10-30,2023-12-04,5
2023-11-19,GEN_001,정상운영,운전,2023-11-18,2023-12-07,10
2023-11-19,GEN_002,정상운영,운전,2023-10-30,2023-12-01,13
2023-11-19,GEN_003,정상운영,운전,2023-11-10,2023-12-14,5
2023-11-19,GEN_004,정상운영,운전,2023-10-23,2023-12-01,5
2023-11-19,GEN_005,점검중,정지,2023-11-13,2023-11-30,5
2023-11-19,GEN_006,정상운영,정지,2023-11-07,2023-12-06,4
2023-11-19,GEN_007,정상운영,정지,2023-11-11,2023-12-05,11
2023-11-19,GEN_008,정상운영,운전,2023-10-23,2023-12-18,2
2023-11-19,GEN_009,정상운영,운전,2023-10-25,2023-12-01,7
2023-11-19,GEN_010,정상운영,운전,2023-11-14,2023-12-14,6
2023-11-20,GEN_001,정상운영,정지,2023-10-31,2023-12-10,13
2023-11-20,GEN_002,정상운영,운전,2023-10-29,2023-11-30,10
2023-11-20,GEN_003,정상운영,운전,2023-10-28,2023-12-18,8
2023-11-20,GEN_004,정상운영,정지,2023-11-09,2023-12-19,10
2023-11-20,GEN_005,정상운영,운전,2023-11-03,2023-12-05,11
2023-11-20,GEN_006,정상운영,운전,2023-10-22,2023-11-30,9
2023-11-20,GEN_007,정상운영,운전,2023-11-12,2023-12-17,10
2023-11-20,GEN_008,정상운영,운전,2023-11-10,2023-12-01,9
2023-11-20,GEN_009,정상운영,대기,2023-11-14,2023-12-11,8
2023-11-20,GEN_010,정상운영,운전,2023-11-18,2023-12-15,12
2023-11-21,GEN_001,정상운영,운전,2023-11-12,2023-12-05,14
2023-11-21,GEN_002,점검중,정지,2023-11-11,2023-12-16,5
2023-11-21,GEN_003,정상운영,운전,2023-11-06,2023-12-16,9
2023-11-21,GEN_004,정상운영,운전,2023-11-10,2023-12-14,7
2023-11-21,GEN_005,정상운영,운전,2023-11-06,2023-12-04,6
2023-11-21,GEN_006,정상운영,대기,2023-11-13,2023-12-18,11
2023-11-21,GEN_007,정상운영,운전,2023-10-27,2023-12-03,13
2023-11-21,GEN_008,정상운영,운전,2023-11-04,2023-12-16,14
2023-11-21,GEN_009,정상운영,운전,2023-10-23,2023-12-15,8
2023-11-21,GEN_010,정상운영,정지,2023-10-30,2023-12-16,12
2023-11-22,GEN_001,정상운영,대기,2023-11-12,2023-12-14,4
2023-11-22,GEN_002,정상운영,운전,2023-11-05,2023-12-02,12
2023-11-22,GEN_003,정상운영,정지,2023-10-25,2023-12-14,3
2023-11-22,GEN_004,점검중,운전,2023-11-19,2023-12-20,5
2023-11-22,GEN_005,정상운영,정지,2023-11-01,2023-12-16,3
2023-11-22,GEN_006,정상운영,운전,2023-11-11,2023-12-09,3
2023-11-22,GEN_007,정상운영,운전,2023-10-28,2023-12-08,7
2023-11-22,GEN_008,정상운영,운전,2023-11-03,2023-12-18,10
2023-11-22,GEN_009,정상운영,정지,2023-11-16,2023-12-07,5
2023-11-22,GEN_010,정비중,운전,2023-11-10,2023-12-21,9
2023-11-23,GEN_001,정상운영,운전,2023-10-28,2023-12-08,10
2023-11-23,GEN_002,정비중,정지,2023-11-09,2023-12-19,5
2023-11-23,GEN_003,정상운영,운전,2023-11-20,2023-12-12,2
2023-11-23,GEN_004,정상운영,운전,2023-10-31,2023-12-12,2
2023-11-23,GEN_005,정상운영,운전,2023-11-19,2023-12-12,14
2023-11-23,GEN_006,정상운영,운전,2023-11-15,2023-12-18,6
2023-11-23,GEN_007,정비중,운전,2023-10-31,2023-12-05,5
2023-11-23,GEN_008,정비중,운전,2023-11-07,2023-12-16,9
2023-11-23,GEN_009,정상운영,운전,2023-11-04,2023-12-12,12
2023-11-23,GEN_010,정상운영,대기,2023-11-12,2023-12-09,7
2023-11-24,GEN_001,정상운영,운전,2023-11-12,2023-12-09,6
2023-11-24,GEN_002,정비중,운전,2023-10-26,2023-12-18,3
2023-11-24,GEN_003,정상운영,운전,2023-11-19,2023-12-06,10
2023-11-24,GEN_004,정상운영,운전,2023-11-14,2023-12-20,12
2023-11-24,GEN_005,정상운영,운전,2023-10-30,2023-12-16,2
2023-11-24,GEN_006,정상운영,운전,2023-11-10,2023-12-10,3
2023-11-24,GEN_007,정상운영,운전,2023-11-23,2023-12-15,3
2023-11-24,GEN_008,정상운영,운전,2023-10-27,2023-12-20,8
2023-11-24,GEN_009,정비중,운전,2023-11-18,2023-12-06,12
2023-11-24,GEN_010,정상운영,운전,2023-10-30,2023-12-21,4
2023-11-25,GEN_001,정상운영,대기,2023-11-06,2023-12-13,7
2023-11-25,GEN_002,정상운영,운전,2023-11-04,2023-12-23,7
2023-11-25,GEN_003,정비중,운전,2023-11-05,2023-12-22,3
2023-11-25,GEN_004,정비중,운전,2023-11-16,2023-12-06,13
2023-11-25,GEN_005,점검중,대기,2023-11-10,2023-12-06,3
2023-11-25,GEN_006,정상운영,운전,2023-11-07,2023-12-22,2
2023-11-25,GEN_007,정상운영,운전,2023-11-22,2023-12-13,3
2023-11-25,GEN_008,정상운영,운전,2023-11-17,2023-12-09,10
2023-11-25,GEN_009,점검중,운전,2023-11-11,2023-12-10,8
2023-11-25,GEN_010,정상운영,운전,2023-11-12,2023-12-13,13
2023-11-26,GEN_001,정비중,정지,2023-10-31,2023-12-06,12
2023-11-26,GEN_002,정상운영,정지,2023-11-12,2023-12-12,9
2023-11-26,GEN_003,정상운영,운전,2023-11-18,2023-12-11,3
2023-11-26,GEN_004,정상운영,운전,2023-11-24,2023-12-21,11
2023-11-26,GEN_005,점검중,대기,2023-10-31,2023-12-07,5
2023-11-26,GEN_006,정상운영,운전,2023-11-07,2023-12-22,2
2023-11-26,GEN_007,정상운영,운전,2023-11-21,2023-12-21,9
2023-11-26,GEN_008,정상운영,운전,2023-11-03,2023-12-23,5
2023-11-26,GEN_009,정상운영,운전,2023-11-14,2023-12-08,4
2023-11-26,GEN_010,정비중,운전,2023-11-01,2023-12-13,13
2023-11-27,GEN_001,정상운영,운전,2023-11-17,2023-12-10,11
2023-11-27,GEN_002,정상운영,운전,2023-11-25,2023-12-20,2
2023-11-27,GEN_003,정상운영,운전,2023-11-11,2023-12-19,13
2023-11-27,GEN_004,정상운영,운전,2023-11-05,2023-12-11,6
2023-11-27,GEN_005,정상운영,운전,2023-11-06,2023-12-11,10
2023-11-27,GEN_006,정상운영,운전,2023-11-13,2023-12-20,9
2023-11-27,GEN_007,정상운영,운전,2023-11-07,2023-12-24,3
2023-11-27,GEN_008,정상운영,운전,2023-11-12,2023-12-08,11
2023-11-27,GEN_009,정비중,운전,2023-11-24,2023-12-20,5
2023-11-27,GEN_010,정상운영,정지,2023-11-04,2023-12-25,6
2023-11-28,GEN_001,정상운영,정지,2023-11-01,2023-12-11,4
2023-11-28,GEN_002,정상운영,운전,2023-11-12,2023-12-25,10
2023-11-28,GEN_003,정상운영,운전,2023-11-11,2023-12-11,3
2023-11-28,GEN_004,정비중,운전,2023-11-26,2023-12-19,9
2023-11-28,GEN_005,정상운영,운전,2023-11-04,2023-12-15,11
2023-11-28,GEN_006,점검중,운전,2023-11-21,2023-12-15,8
2023-11-28,GEN_007,정상운영,운전,2023-11-14,2023-12-16,5
2023-11-28,GEN_008,정상운영,운전,2023-11-03,2023-12-16,6
2023-11-28,GEN_009,정상운영,정지,2023-11-02,2023-12-15,7
2023-11-28,GEN_010,정비중,운전,2023-11-20,2023-12-24,3
2023-11-29,GEN_001,정상운영,정지,2023-11-24,2023-12-25,13
2023-11-29,GEN_002,정상운영,운전,2023-11-22,2023-12-28,10
2023-11-29,GEN_003,정상운영,운전,2023-11-20,2023-12-15,10
2023-11-29,GEN_004,점검중,운전,2023-11-26,2023-12-10,11
2023-11-29,GEN_005,정상운영,대기,2023-11-19,2023-12-11,14
2023-11-29,GEN_006,정상운영,운전,2023-11-13,2023-12-25,11
2023-11-29,GEN_007,정상운영,운전,2023-11-03,2023-12-12,13
2023-11-29,GEN_008,정상운영,운전,2023-11-09,2023-12-16,11
2023-11-29,GEN_009,정상운영,운전,2023-10-31,2023-12-27,2
2023-11-29,GEN_010,정상운영,운전,2023-11-10,2023-12-25,3
2023-11-30,GEN_001,정상운영,대기,2023-11-15,2023-12-24,6
2023-11-30,GEN_002,정상운영,운전,2023-11-15,2023-12-25,11
2023-11-30,GEN_003,정상운영,정지,2023-11-26,2023-12-15,10
2023-11-30,GEN_004,정상운영,운전,2023-11-07,2023-12-13,6
2023-11-30,GEN_005,정상운영,정지,2023-11-02,2023-12-26,3
2023-11-30,GEN_006,정상운영,운전,2023-11-04,2023-12-23,12
2023-11-30,GEN_007,정상운영,운전,2023-11-28,2023-12-15,12
2023-11-30,GEN_008,정상운영,운전,2023-11-16,2023-12-24,6
2023-11-30,GEN_009,정상운영,운전,2023-11-08,2023-12-15,12
2023-11-30,GEN_010,정상운영,정지,2023-11-15,2023-12-23,14
2023-12-01,GEN_001,정상운영,운전,2023-11-19,2023-12-20,12
2023-12-01,GEN_002,정상운영,운전,2023-11-05,2023-12-25,6
2023-12-01,GEN_003,정상운영,운전,2023-11-27,2023-12-16,7
2023-12-01,GEN_004,정상운영,운전,2023-11-29,2023-12-17,5
2023-12-01,GEN_005,정상운영,운전,2023-11-21,2023-12-22,10
2023-12-01,GEN_006,정상운영,운전,2023-11-28,2023-12-22,9
2023-12-01,GEN_007,정상운영,정지,2023-11-18,2023-12-27,3
2023-12-01,GEN_008,정상운영,대기,2023-11-19,2023-12-11,9
2023-12-01,GEN_009,고장,정지,2023-11-28,2023-12-23,7
2023-12-01,GEN_010,정상운영,운전,2023-11-05,2023-12-23,7
2023-12-02,GEN_001,정상운영,운전,2023-11-11,2023-12-23,10
2023-12-02,GEN_002,정상운영,운전,2023-11-16,2023-12-29,11
2023-12-02,GEN_003,점검중,운전,2023-11-06,2023-12-18,4
2023-12-02,GEN_004,정상운영,운전,2023-11-27,2023-12-27,10
2023-12-02,GEN_005,고장,대기,2023-11-21,2023-12-25,10
2023-12-02,GEN_006,정비중,운전,2023-11-22,2023-12-21,14
2023-12-02,GEN_007,정상운영,대기,2023-11-18,2023-12-27,7
2023-12-02,GEN_008,정상운영,운전,2023-11-19,2023-12-30,10
2023-12-02,GEN_009,정상운영,운전,2023-11-18,2023-12-15,7
2023-12-02,GEN_010,정상운영,운전,2023-11-16,2023-12-26,8
2023-12-03,GEN_001,정상운영,운전,2023-11-25,2023-12-29,2
2023-12-03,GEN_002,정상운영,운전,2023-12-01,2023-12-31,12
2023-12-03,GEN_003,정상운영,정지,2023-11-16,2023-12-21,12
2023-12-03,GEN_004,점검중,운전,2023-11-14,2023-12-29,4
2023-12-03,GEN_005,정상운영,운전,2023-12-02,2023-12-13,3
2023-12-03,GEN_006,정상운영,대기,2023-11-14,2023-12-18,14
2023-12-03,GEN_007,정비중,정지,2023-11-30,2024-01-01,11
2023-12-03,GEN_008,정상운영,운전,2023-11-20,2023-12-17,12
2023-12-03,GEN_009,정상운영,대기,2023-11-05,2023-12-22,13
2023-12-03,GEN_010,정상운영,운전,2023-11-12,2023-12-24,10
2023-12-04,GEN_001,정상운영,운전,2023-11-16,2023-12-28,13
2023-12-04,GEN_002,정상운영,운전,2023-11-09,2023-12-16,5
2023-12-04,GEN_003,정상운영,운전,2023-12-03,2023-12-14,2
2023-12-04,GEN_004,정상운영,운전,2023-11-11,2023-12-14,13
2023-12-04,GEN_005,정상운영,운전,2023-11-16,2023-12-18,4
2023-12-04,GEN_006,정상운영,운전,2023-11-27,2023-12-25,10
2023-12-04,GEN_007,점검중,대기,2023-11-20,2023-12-17,7
2023-12-04,GEN_008,정상운영,운전,2023-11-19,2023-12-17,14
2023-12-04,GEN_009,정비중,운전,2023-12-02,2023-12-21,5
2023-12-04,GEN_010,정상운영,운전,2023-11-20,2023-12-15,7
2023-12-05,GEN_001,정상운영,운전,2023-11-23,2023-12-30,14
2023-12-05,GEN_002,정비중,운전,2023-11-07,2023-12-30,7
2023-12-05,GEN_003,정상운영,운전,2023-11-22,2023-12-22,13
2023-12-05,GEN_004,정상운영,대기,2023-11-13,2023-12-24,4
2023-12-05,GEN_005,정상운영,대기,2023-11-30,2023-12-25,6
2023-12-05,GEN_006,정상운영,운전,2023-11-21,2024-01-03,12
2023-12-05,GEN_007,정상운영,대기,2023-11-10,2023-12-16,12
2023-12-05,GEN_008,정상운영,정지,2023-11-22,2023-12-20,14
2023-12-05,GEN_009,점검중,운전,2023-11-06,2023-12-28,10
2023-12-05,GEN_010,정상운영,운전,2023-11-17,2023-12-19,3
2023-12-06,GEN_001,정상운영,정지,2023-11-16,2023-12-31,5
2023-12-06,GEN_002,정상운영,대기,2023-11-30,2024-01-01,8
2023-12-06,GEN_003,정상운영,운전,2023-11-22,2023-12-26,8
2023-12-06,GEN_004,정상운영,운전,2023-11-10,2023-12-16,3
2023-12-06,GEN_005,정상운영,운전,2023-11-21,2023-12-20,2
2023-12-06,GEN_006,정상운영,운전,2023-11-20,2023-12-30,13
2023-12-06,GEN_007,정상운영,운전,2023-11-15,2023-12-20,9
2023-12-06,GEN_008,정비중,정지,2023-11-26,2023-12-20,8
2023-12-06,GEN_009,정상운영,운전,2023-11-18,2023-12-16,7
2023-12-06,GEN_010,정비중,대기,2023-11-17,2023-12-17,5
2023-12-07,GEN_001,정상운영,운전,2023-11-29,2024-01-03,2
2023-12-07,GEN_002,정비중,대기,2023-12-03,2023-12-19,7
2023-12-07,GEN_003,정상운영,운전,2023-11-20,2023-12-17,10
2023-12-07,GEN_004,정상운영,운전,2023-11-15,2023-12-22,11
2023-12-07,GEN_005,정상운영,운전,2023-11-26,2023-12-17,10
2023-12-07,GEN_006,정상운영,운전,2023-11-12,2023-12-21,7
2023-12-07,GEN_007,정상운영,운전,2023-11-08,2024-01-04,11
2023-12-07,GEN_008,정상운영,정지,2023-12-03,2023-12-19,2
